"CO_ENTIDADE","NO_ENTIDADE","NO_MUNICIPIO","TP_DEPENDENCIA","TP_CATEGORIA_ESCOLA_PRIVADA","NO_BAIRRO","QT_FUNCIONARIOS","QT_PROF_MONITORES"
"26179091","UNIAO DOS AMIGOS DA MUSTARDINHA","Recife","4","","AFOGADOS","",""
"26179121","ASSOCIACAO ASSISTENCIAL VILA SESAMO","Recife","4","","CORDEIRO","",""
"26179296","CENTRO DE REAB E ENSINO ESP DO RECIFE - CRER","Recife","4","","IMBIRIBEIRA","",""
"26179318","NOSSO PEQUENO MUNDO","Recife","4","","CACOTE","",""
"26179580","ESCOLA PEQUENO LEITOR","Recife","4","","AGUA FRIA","",""
"26179598","ESCOLA ARCO IRIS","Recife","4","1","ARRUDA","1","0"
"26179610","ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA","Recife","2","","ENCRUZILHADA","1","0"
"26179628","SABERES CENTRO EDUCACIONAL LTDA","Recife","4","1","SANTO AMARO","1","1"
"26179857","ESCOLA TECNICA ESTADUAL PORTO DIGITAL","Recife","2","","BAIRRO DO RECIFE","1","0"
"26179989","ESCOLA INTERNACIONAL ABA","Recife","4","1","AFLITOS","1","1"
"26180197","CENTRO EDUCACIONAL SABER VIVER","Recife","4","1","ESPINHEIRO","1","1"
"26180200","CFI-COLEGIO DE FORMACAO INTEGRAL","Recife","4","1","MADALENA","1","1"
"26180685","CRECHE MUNICIPAL ZILDA ARNS","Recife","3","","IMBIRIBEIRA","1","0"
"26180804","UNIVERSIDADE INFANTIL","Recife","4","1","AFOGADOS","1","0"
"26180863","COLEGIO ANGLO LIDER","Recife","4","1","TAMARINEIRA","1","0"
"26181134","ESCOLA UNIVERSO DA CRIANCA","Recife","4","","","",""
"26181142","ESCOLA UNIVERSO DA CRIANCA LTDA","Recife","4","1","VARZEA","1","0"
"26181150","ESCOLA SOUZA VERAS ANEXO I","Recife","4","1","ENGENHO DO MEIO","1","1"
"26181231","COLEGIO FAZER CRESCER - ENSINO MEDIO","Recife","4","1","ROSARINHO","1","0"
"26181258","MHM CENTRO EDUCACIONAL LTDA","Recife","4","1","TORRE","1","0"
"26181266","COLEGIO SANTA EMILIA","Recife","4","1","CORDEIRO","1","1"
"26181274","CRECHE MUNICIPAL VILA IMPERIAL","Recife","3","","ARRUDA","1","0"
"26181363","COLEGIO TEMPO DE CRESCER","Recife","4","1","COHAB","1","0"
"26181428","ESCOLA MEU CAMINHAR BOA VIAGEM","Recife","4","1","BOA VIAGEM","1","0"
"26181681","ESCOLINHA LAPIS NA MAO","Recife","4","1","AFOGADOS","1","0"
"26181703","INVEST EDUCACAO INFANTIL","Recife","4","1","PORTO DA MADEIRA","1","0"
"26181711","ESCOLA GERACAO VITORIA","Recife","4","1","CAMPINA DO BARRETO","1","0"
"26181762","ESCOLA TECNICA SENAI AGUA FRIA ENGENHEIRO AUSTRICLINIO CORTE REAL","Recife","4","","AGUA FRIA","",""
"26181797","ESCOLA CAMINHANDO COM CRISTO","Recife","4","1","COHAB","1","0"
"26181819","CENTRO EDUCACIONAL JOANNA DE ANGELIS","Recife","4","","BONGI","",""
"26181835","CMEI ALCIDES RESTELLI TEDESCO","Recife","3","","MADALENA","1","0"
"26181932","CRECHE MUNICIPAL IRMA DULCE","Recife","3","","ESPINHEIRO","1","0"
"26181940","ESCOLA MUNICIPAL DONA LUCI SILVA LIMA","Recife","3","","IMBIRIBEIRA","0","0"
"26182530","CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 3","Recife","4","","BOA VISTA","",""
"26182548","CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 1","Recife","4","","BOA VISTA","",""
"26182629","ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS - RECIFE","Recife","2","","SANCHO","1","0"
"26182734","ESCOLA INCENTIVO LTDA","Recife","4","1","IMBIRIBEIRA","1","0"
"26182777","ESCOLA VILA APRENDIZ","Recife","4","1","BOA VIAGEM","1","0"
"26182793","ESCOLA TECNICA DE EMPREENDIMENTOS EDUCACIONAIS","Recife","4","1","SANTO AMARO","1","0"
"26182815","CMEI DARCY RIBEIRO","Recife","3","","CORDEIRO","1","0"
"26182823","ESCOLA LIRIO DOS VALES","Recife","4","1","AGUA FRIA","1","0"
"26182831","ESCOLA POLITEC I E II","Recife","4","1","SOLEDADE","1","0"
"26182858","CENTRO DE ENSINO GRAU I BOA VISTAI BOA VISTA","Recife","4","1","SOLEDADE","1","0"
"26182866","CENTRO DE ENSINO GRAU TECNICO BOA VISTA 2","Recife","4","","SOLEDADE","",""
"26182874","CENTRO DE EDUCACAO PROFISSIONAL MAURICIO DE NASSAU","Recife","4","","GRACAS","",""
"26182882","EDUCANDARIO CASSIA MARIA","Recife","4","1","AFOGADOS","","0"
"26183013","CER CENTRO ESPECIALIZADO EM REABILITACAO","Recife","4","","AREIAS","",""
"26183021","ESCOLA TECNICA ESTADUAL MIGUEL BATISTA","Recife","2","","MACAXEIRA","","1"
"26183196","COLEGIO BRILHO DE JESUS","Recife","4","1","DOIS UNIDOS","1","1"
"26183269","CRECHE MUNICIPAL MERCIA MARIA BEZERRA COSTA","Recife","3","","BREJO DE BEBERIBE","1","0"
"26183277","CRECHE MUNICIPAL 08 DE MARCO","Recife","3","","IBURA","1","0"
"26183285","CRECHE ESC RECIFE DONA CARMELITA MUNIZ DE ARAUJO","Recife","3","","GUABIRABA","1","0"
"26183323","ESCOLA RENASCER","Recife","4","1","CURADO","","0"
"26183625","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO B","Recife","4","","GRACAS","",""
"26183633","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - TRIANON - CAMPUS - RECIFE","Recife","4","","SANTO ANTONIO","",""
"26183641","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - DANTAS BARRETO - CAMPUS RECIFE - FMN","Recife","4","","SANTO ANTONIO","",""
"26183650","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - SANTO ALBINO - CAMPUS RECIFE","Recife","4","","SANTO ANTONIO","",""
"26183668","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO CST - CAMPUS FACULDADE MAURICIO DE NASSAU","Recife","4","","SOLEDADE","",""
"26183676","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BOA VIAGEM - CAMPUS RECIFE - FMN","Recife","4","","BOA VIAGEM","",""
"26183684","FACULDADE JOAQUIM NABUCO RECIFE - CAMPUS - SEDE","Recife","4","","SOLEDADE","",""
"26183692","CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BLOCO B - CAMPUS - FAC MAURICIO DE NASSAU - CAMPUS RECIFE","Recife","4","","GRACAS","",""
"26183765","EDUCANDARIO CASINHA FELIZ","Recife","4","","PINA","",""
"26184028","ACADEMIA CRISTA DE BOA VIAGEM - UNIDADE II","Recife","4","1","BOA VIAGEM","1","0"
"26184079","COLEGIO EXPOR A MENTE UNIDADE II","Recife","4","1","IPUTINGA","1","0"
"26184141","CENTRO DE ESTUDOS DA SAUDE CESA","Recife","4","1","BOA VISTA","1","1"
"26184290","FACULDADE BOA VIAGEM","Recife","4","","IMBIRIBEIRA","",""
"26184583","ESCOLA DE ENFERMAGEM MADRE TEREZA","Recife","4","","BARRO","",""
"26184613","FACULDADE SAO MIGUEL","Recife","4","","BOA VISTA","",""
"26184621","CENTRO DE EDUCACAO PROFISSIONAL LTDA - CEPRO","Recife","4","1","BOA VISTA","1","0"
"26184648","CRECHE ESC RECIFE DO IRAQUE","Recife","3","","ESTANCIA","0","0"
"26184672","UNIVERSIDADE SALGADO DE OLIVEIRA","Recife","4","","","",""
"26184877","ESCOLA ANA MARIA","Recife","4","1","CORDEIRO","1","0"
"26184958","UNIVERSIDADE SALGADO DE OLIVEIRA - CAMPUS RECIFE","Recife","4","","IMBIRIBEIRA","",""
"26185067","ESCOLA INFANTIL CRIATIVA","Recife","4","1","TORRE","1","0"
"26185130","CENTRO EDUCACIONAL CAVALCANTI HEISSLER","Recife","4","1","CORDEIRO","1","1"
"26185148","CENTRO EDUCACIONAL GOUVEIA DE MELO","Recife","4","1","CORDEIRO","1","1"
"26185180","CRECHE ESCOLA RECIFE GOVERNADOR MIGUEL ARRAES","Recife","3","","AREIAS","1","0"
"26185237","ESCOLA TECNICA DE FORMACAO PROFISSIONAL LTDA","Recife","4","","SOLEDADE","",""
"26185334","FACULDADE ESTACIO DO RECIFE","Recife","4","","MADALENA","",""
"26185369","FACULDADE BOA VIAGEM IMBIRIBEIRA","Recife","4","","IMBIRIBEIRA","",""
"26185644","ESO CENTRO EDUCACIONAL","Recife","4","1","MORRO DA CONCEICAO","1","0"
"26185679","CRECHE ESC RECIFE GOVERNADOR EDUARDO CAMPOS","Recife","3","","COHAB","1","0"
"26185792","CENTRO DE ENSINO GRAU TECNICO","Recife","4","1","IMBIRIBEIRA","1","0"
"26185920","ESCOLA SABER E CRIAR","Recife","4","1","IPUTINGA","1","0"
"26186055","TALENTINHO CRECHE E PRE ESCOLA LTDA ME","Recife","4","1","CORDEIRO","1","1"
"26186241","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JORDAO EMERENCIANO","Recife","2","","COHAB","1","0"
"26186276","EDUCANDARIO SAO LUIS","Recife","4","","JORDAO BAIXO","",""
"26186322","CRECHE ESC RECIFE PRESIDENTE TANCREDO NEVES","Recife","3","","BARRO","1","0"
"26186330","CRECHE MUNICIPAL ISABEL SILVANA DE MELO","Recife","3","","BARRO","0","0"
"26186381","COLEGIO AVANCAR","Recife","4","","TAMARINEIRA","",""
"26186659","CENTRO DE EDUCACAO CRESCER LTDA","Recife","4","1","ROSARINHO","1","1"
"26186683","RN CENTRO EDUCACIONAL LTDA","Recife","4","1","ESPINHEIRO","1","0"
"26186691","INSTITUTO EDUCACIONAL SABER VIVER","Recife","4","1","ESPINHEIRO","1","1"
"26186870","COLEGIO ARAUTOS DO EVANGELHO","Recife","4","","CASA FORTE","",""
"26186926","CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR","Recife","3","","IPUTINGA","1","0"
"26186942","HOTELZINHO PINGUINHOS DE AMOR","Recife","4","1","AGUA FRIA","1","1"
"26187086","MIMA NENEM BERCARIO E EDUCACAO INFANTIL","Recife","4","","PRADO","",""
"26187108","CENTRO EDUCACIONAL MONTE LIBANO","Recife","4","","JARDIM SAO PAULO","",""
"26187310","COLEGIO CARLOS MURAKAMI","Recife","4","1","CASA AMARELA","1","1"
"26187353","COLEGIO NUCLEO - BOA VIAGEM","Recife","4","1","BOA VIAGEM","1","0"
"26187400","EXCLUSIVO COLEGIO E CURSO","Recife","4","1","IPUTINGA","1","0"
"26187434","ESCOLA FACULDADE DA CRIANCA","Recife","4","1","VARZEA","1","0"
"26187485","ESCOLA PEQUENO PRINCIPE","Recife","4","1","BREJO DE BEBERIBE","1","0"
"26187507","COLEGIO E CURSO DESAFIO","Recife","4","1","VARZEA","1","0"
"26187515","COLEGIO E CURSO DESAFIO - D3","Recife","4","","IPUTINGA","",""
"26187604","COLEGIO CBV JAQUEIRA","Recife","4","1","TAMARINEIRA","1","0"
"26187612","DAY CARE INFANTIL EDUCAR","Recife","4","1","GRACAS","1","0"
"26187655","ESCOLA SONHO REAL LTDA ME","Recife","4","1","TORROES","1","0"
"26187671","SOCIEDADE EDUCACIONAL GERACAO VITORIA","Recife","4","1","MADALENA","1","0"
"26187680","EDUCANDARIO ANITA GARIBALDI LTDA","Recife","4","1","IMBIRIBEIRA","1","0"
"26187728","ESCOLA TECNICA SER MAIS","Recife","4","","BOA VISTA","",""
"26187744","ESCOLA CRIAR E RECRIAR LTDA","Recife","4","1","IPUTINGA","1","0"
"26187752","UNI INFANTIL SERVICOS DE EDUCACAO EIRELI - ME","Recife","4","","IMBIRIBEIRA","",""
"26187787","ESCOLA QUERUBIM","Recife","4","1","MADALENA","1","0"
"26187833","ESCOLA BRINQUEDOS E BRINCADEIRAS","Recife","4","1","CASA AMARELA","1","0"
"26187850","EDUCANDARIO NOSSA SENHORA DO ROSARIO","Recife","4","4","VARZEA","1","0"
"26187868","DOCE CRIANCA ESCOLA DE EDUCACAO INFANTIL","Recife","4","1","SAN MARTIN","1","0"
"26187876","ESCOLA NOVO MUNDO","Recife","4","1","AFOGADOS","1","0"
"26187884","EDUCANDARIO PEQUENO PRINCIPE","Recife","4","1","SAN MARTIN","1","0"
"26187914","COLEGIO EVOLUCAO DO RECIFE","Recife","4","1","ALTO DO MANDU","1","0"
"26187949","INSTITUTO EDUCACIONAL CRESCER","Recife","4","","MUSTARDINHA","",""
"26187957","ESCOLA MUNICIPAL PAZ E AMOR","Recife","3","","IBURA","0","0"
"26188015","ESPACO SEMENTINHAS BERCARIO E RECREACAO LTDA","Recife","4","","BOA VIAGEM","",""
"26188023","COLEGIO EXATO","Recife","4","1","CORDEIRO","1","0"
"26188040","ESCOLA TECNICA ESTADUAL PROFESSOR ANTONIO CARLOS GOMES DA COSTA","Recife","2","","SANTO AMARO","1","1"
"26188260","COLEGIO BRASILEIRINHO","Recife","4","1","TORROES","1","0"
"26188287","COLEGIO BRILHO DE JESUS","Recife","4","1","IPUTINGA","1","1"
"26188295","ESCOLA DE REFERENCIA EM ENSINO MEDIO POMPEIA CAMPOS","Recife","2","","MACAXEIRA","1","0"
"26188368","CRECHE ESC RECIFE MAURICEIA DA SILVA DIAS","Recife","3","","BARRO","1","0"
"26188473","COLEGIO UNIVERSO DA CRIANCA","Recife","4","1","MORRO DA CONCEICAO","1","0"
"26188481","ESPACO CATA-VENTO","Recife","4","1","GRACAS","1","0"
"26188627","COLEGIO GREMIO EDUCATIVO - UNIDADE II","Recife","4","1","IBURA","1","0"
"26188635","CENTRO EDUCACIONAL EMANUEL","Recife","4","1","IBURA","1","1"
"26188856","EDUCANDARIO SANTA TEREZINHA BABY","Recife","4","1","MANGUEIRA","1","0"
"26188953","EDUCANDARIO BATISTA DO BONGI","Recife","4","","PRADO","",""
"26189020","ESCOLA SANTA TEREZINHA","Recife","4","1","AFOGADOS","1","0"
"26189038","ESCOLA TECNICA DE SAUDE DO REAL HOSPITAL PORTUGUES","Recife","4","1","SANTO ANTONIO","1","1"
"26189046","PRIME ENFANT CENTRO DE DESENVOLVIMENTO INFANTIL","Recife","4","1","BOA VIAGEM","1","0"
"26189224","CRECHE ESC RECIFE PROFESSOR ARIANO VILAR SUASSUNA","Recife","3","","DOIS IRMAOS","1","0"
"26189259","COLEGIO PANDA","Recife","4","1","ARRUDA","1","0"
"26189402","CENTRO EDUCACIONAL BEM ME QUER","Recife","4","1","COHAB","1","0"
"26189410","NOSSO NINHO EDUCACAO INFANTIL","Recife","4","1","MADALENA","1","0"
"26189445","ESCOLA UNIDADE","Recife","4","1","MADALENA","1","0"
"26189453","ESCOLA UNIDADE - BERCARIO","Recife","4","1","MADALENA","1","0"
"26189470","ESCOLA TESOURO ESCONDIDO","Recife","4","1","LINHA DO TIRO","1","0"
"26189496","CENTRO EDUCACIONAL UPGRADE","Recife","4","1","CAJUEIRO","1","0"
"26189500","VILA MAIS ENSINO FUNDAMENTAL LTDA","Recife","4","1","BOA VIAGEM","1","0"
"26189569","COLEGIO COGNITIVO","Recife","4","1","IMBIRIBEIRA","1","0"
"26190060","CRECHE ESC RECIFE PORTO DIGITAL DO RECIFE","Recife","3","","RECIFE","1","0"
"26190079","ESCOLA MUNICIPAL CLARICE LISPECTOR","Recife","3","","IPSEP","0","0"
"26190087","CRECHE ESCOLA RECIFE ALTO DO MANDU","Recife","3","","MONTEIRO","1","0"
"26190249","EDUCACAO INFANTIL BILINGUE LIMITADA ME SUNNY PLACE INTERNATIONAL SCHOOL","Recife","4","1","POCO","1","0"
"26190257","ALPHATEC","Recife","4","1","SANTO AMARO","1","1"
"26190362","CRECHE ESC RECIFE MIGUEL ARRAES RODA DE FOGO","Recife","3","","TORROES","1","0"
"26190443","RED HOUSE INTERNATIONAL SCHOOL","Recife","4","1","GRACAS","1","0"
"26190451","COLEGIO GGE","Recife","4","1","PARNAMIRIM","1","1"
"26190567","CRECHE ESC RECIFE JOSE DE SOUZA FERRAZ","Recife","3","","IPSEP","1","0"
"26190575","CRECHE ESC RECIFE SERGIO LORETO","Recife","3","","SAO JOSE","1","0"
"26190656","CRECHE MUNICIPAL CRECHE CRISTO REI JORDAO ALTO","Recife","3","","JORDAO","1","0"
"26190800","COLEGIO MOTIVO","Recife","4","1","IMBIRIBEIRA","1","1"
"26190818","CRECHE ESC RECIFE DO PILAR","Recife","3","","RECIFE","1","0"
"26190915","ESCOLA MUNICIPAL ESCOLA SANTA LUZIA","Recife","3","","ESTANCIA","1","1"
"26190923","CRECHE ESC RECIFE CRECHE ESCOLA RECIFE DA ESTANCIA","Recife","3","","ESTANCIA","1","0"
"26190931","CENTRO EDUCACIONAL PEQUENO PESQUISADOR","Recife","4","1","IBURA","1","0"
"26190940","ESCOLA CASTELO RENASCER EM CRISTO","Recife","4","1","ILHA DE JOANA BEZERRA","","0"
"26191008","CENTRO DE DESENVOLVIMENTO INFANTIL AVANCADO","Recife","4","1","ALTO DO MANDU","1","1"
"26191113","EDUCANDARIO JOAO PAULO","Recife","4","1","CAMPINA DO BARRETO","1","0"
"26191202","INSTITUTO EDUCACIONAL THAILANY","Recife","4","1","MACAXEIRA","1","0"
"26191415","ESCOLA STUDIO DA CRIANCA","Recife","4","1","BOA VIAGEM","1","0"
"26191474","EDUCANDARIO SANTO ANTONIO","Recife","4","1","AGUA FRIA","1","0"
"26191539","ESCOLA CRISTA NA VARZEA","Recife","4","1","VARZEA","1","0"
"26191601","SHALOM CENTRO EDUCACIONAL","Recife","4","1","MORRO DA CONCEICAO","1","0"
"26191679","CRECHE ESC RECIFE CRECHE ESCOLA DEPUTADO ALCIDES TEIXEIRA","Recife","3","","SANTO AMARO","1","1"
"26191687","CRECHE ESC RECIFE SALETE MATIAS BORGES","Recife","3","","IMBIRIBEIRA","1","0"
"26191695","CRECHE ESC RECIFE MARIA LUZINETE DA COSTA","Recife","3","","ILHA DO RETIRO","1","0"
"26191814","CENTRO EDUCACIONAL INCLUSIVO ULISSES PERNAMBUCANO - CEIUP","Recife","2","","SANTO AMARO","1","0"
"26191822","CRECHE ESC RECIFE BREJO DO BEBERIBE","Recife","3","","VASCO DA GAMA","0","0"
"26191857","ESCOLA ELEVA","Recife","4","1","IMBIRIBEIRA","1","1"
"26191865","COLEGIO SAO PLACIDO","Recife","4","1","CORDEIRO","1","0"
"26191903","ESCOLA CRISTA DA BOA VIAGEM","Recife","4","1","BOA VIAGEM","1","1"
"26191911","ESCOLA INTEGRAR","Recife","4","1","ILHA DO RETIRO","1","0"
"26197405","COLEGIO EXIMIUS","Recife","4","1","CASA FORTE","1","1"
"26197600","ESCOLA NOSSA SENHORA DAS GRACAS","Recife","4","4","SANTANA","1","1"
"26205602","COLEGIO 2001","Recife","4","1","JARDIM SAO PAULO","1","1"
"26206200","CENTRO ESCOLA MANGUE","Recife","4","","BRASILIA TEIMOSA","",""
"26212200","ESCOLA MUNICIPAL COMPOSITOR CAPIBA","Recife","3","","TORREAO","1","0"
"26212404","ESCOLA MUNICIPAL ROZEMAR DE MACEDO LIMA","Recife","3","","MORRO DA CONCEICAO","1","0"
"26212412","CMEI PROFESSOR PAULO ROSAS","Recife","3","","CIDADE UNIVERSITARIA","1","0"
"26212609","CMEI ESTRELA DA MANHA","Recife","3","","IMBIRIBEIRA","1","0"
"26214016","COLEGIO E CURSO JM AGOSTINHO","Recife","4","","PASSARINHO","",""
"26218003","EDUCANDARIO VOVO MILITA","Recife","4","1","VASCO DA GAMA","1","0"
"26218208","INSTITUTO GENESIS","Recife","4","1","VASCO DA GAMA","1","0"
"26218402","EDUCANDARIO INFANCIA FELIZ","Recife","4","1","PASSARINHO","1","0"
"26230607","ESCOLA TRADICIONAL DO RECIFE","Recife","4","1","MANGABEIRA","1","0"
"26230615","ESCOLA WALDORF RECIFE","Recife","4","1","ROSARINHO","1","1"
"26252600","ESCOLA SAO VICENTE DE PAULO","Recife","4","1","AGUA FRIA","1","0"
"26288605","ESCOLA MUNDO INFANTIL","Recife","4","1","COHAB","1","0"
"26289601","COLEGIO GREMIO EDUCATIVO","Recife","4","1","COHAB","1","0"
"26309610","ESCOLA FELIZ SABER","Recife","4","1","PRADO","1","0"
"26361612","CENTRO DE EDUCACAO INFANTIL CAROCHINHA","Recife","4","1","POCO","1","0"
"26399636","COLEGIO MOVIMENTO CRIATIVO","Recife","4","1","COHAB-IBURA-RECIFE","1","1"
"26407612","EDUCANDARIO 13 DE MAIO","Recife","4","","IBURA","",""
"26408635","INSTITUTO ANNA LUISA","Recife","4","","IPUTINGA","",""
"26413779","CRECHE MUNICIPAL LUA LUAR","Recife","3","","IPUTINGA","1","0"
"26419718","COLEGIO ANGLO LIDER JUNIOR","Recife","4","1","CORDEIRO","1","0"
"26419726","ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS","Recife","3","","IMBIRIBEIRA","1","0"
"26419734","ESCOLA MUNICIPAL CHICO SCIENCE","Recife","3","","VASCO DA GAMA","1","0"
"26419742","CMEI COELHINHO PENSANTE","Recife","3","","SANTO AMARO","1","0"
"26427710","EDUCANDARIO PARAISO","Recife","4","1","VARZEA","1","0"
"26435713","INSTITUTO AYLLTON SANTOS","Recife","4","1","AGUA FRIA","1","0"
"26438720","IGRA-INSTITUTO GRADUAL DE EDUCACAO PROFISSIONAL LTDA","Recife","4","","SANTO ANTONIO","",""
"26440733","COLEGIO UNICO UNIDADE SANTO AMARO","Recife","4","1","SANTO AMARO","1","0"
"26443716","CMEI DOUTOR ALBERICO DORNELAS CAMARA","Recife","3","","RECIFE","1","0"
"26445727","ESCOLA SILVA OLIVEIRA","Recife","4","1","MORRO DA CONCEICAO","1","0"
"26450712","ESPACO EDUCACIONAL ANA CECILIA","Recife","4","","GUABIRABA","",""
"26450720","COLEGIO E CURSO DESAFIO-CENTRO EDUCACIONAL DA IPUTINGA","Recife","4","","IPUTINGA","",""
"26455714","ESCOLA MONTE MORIA","Recife","4","1","JARDIM SAO PAULO","1","0"
"26457741","ESCOLINHA ARTE E MANHA","Recife","4","1","BARRO","1","0"
"26457776","MARIA DO C C DA SILVA","Recife","4","1","ENGENHO DO MEIO","1","0"
"26460718","COLEGIO GERACAO CRIATIVA","Recife","4","","TORRE","",""
"26463733","ESCOLA HERONILDA ARAGAO","Recife","4","1","IMBIRIBEIRA","","0"
"26463741","ESCOLA CRIANCA FELIZ LTDA-ME","Recife","4","","BARRO","",""
"26464713","EDUCANDARIO VOVO JUCA","Recife","4","1","BREJO DE BEBERIBE","1","0"
"26464730","ARTE VIDA ESCOLA CRISTA DE BOA VIAGEM","Recife","4","1","BOA VIAGEM","1","0"
"26464748","EDUCANDARIO UNIBABY","Recife","4","1","IBURA","1","0"
"26464756","ESCOLA EVOLUCAO INFANTIL","Recife","4","","CORDEIRO","",""
"26464764","ESCOLA SONHO DA MAMAE","Recife","4","","JARDIM SAO PAULO","",""
"26465710","EDUCANDARIO MORANGUINHO DE JESUS","Recife","4","","AFOGADOS","",""
"26465736","EDUCANDARIO DOCE INFANCIA","Recife","4","1","SAN MARTIN","1","0"
"26465744","ESCOLA NOSSA SENHORA DAS GRACAS","Recife","4","","TOTO","",""
"26466724","EDUCANDARIO MUNDO FELIZ","Recife","4","","AREIAS","",""
"26468719","ESCOLINHA DA ELBA","Recife","4","1","PINA","0","0"
"26469715","ESCOLA DA MAGALI","Recife","4","","IBURA DE BAIXO","",""
"26470713","ESCOLA PATRIA UNIDA","Recife","4","1","MANGUEIRA","1","0"
"26473712","ESCOLA DOCE LAR","Recife","4","","PRADO","",""
"26474727","ESCOLA DESPERTAR","Recife","4","1","TORRE","1","0"
"26475715","ESCOLA PLANO DE DEUS","Recife","4","1","IBURA","1","0"
"26478714","COLEGIO NOVO MUNDO","Recife","4","1","PRADO","1","0"
"26480719","ESCOLINHA SABER LER LTDA","Recife","4","","JIQUIA","",""
"26482711","ESCOLA PROFESSORA MARIA CRISTINA VIEIRA LTDA","Recife","4","1","COQUEIRAL","1","0"
"26482720","INSTITUTO INFANTIL LAPIS NA MAO","Recife","4","1","BREJO DA GUABIRABA","1","0"
"26483718","ESCOLA GERACAO DO FUTURO","Recife","4","1","BOA VIAGEM","1","0"
"26484714","ESCOLA ADONAY","Recife","4","1","ALTO JOSE DO PINHO","1","0"
"26485710","EDUCANDARIO JARDIM GETSEMANI","Recife","4","","PASSARINHO","",""
"26485729","ESCOLINHA RAIO DE SOL","Recife","4","1","JARDIM SAO PAULO","1","0"
"26486717","ESCOLA PINGO DE GENTE","Recife","4","1","JARDIM SAO PAULO","1","0"
"26488728","EDUCANDARIO MARIA DOS MONTES","Recife","4","","PINA","",""
"26489716","ESCOLA ADVENTISTA DE SAN MARTIN","Recife","4","1","SAN MARTIN","1","1"
"26489732","EDUCANDARIO PLANETA INFANTIL LTDA ME","Recife","4","","SITIO DOS PINTOS","",""
"26491710","ESCOLA MUNICIPAL BOLA NA REDE","Recife","3","","GUABIRABA","1","0"
"26491761","ESCOLA SUA MAJESTADE","Recife","4","1","CORDEIRO","1","0"
"26492741","ESCOLA PLANETA KIDS","Recife","4","1","CASA AMARELA","1","0"
"26493721","EDUCANDARIO LIMA","Recife","4","1","NOVA DESCOBERTA","1","0"
"26493764","EDUCANDARIO MUNDO DA CRIANCA","Recife","4","1","ALTO JOSE DO PINHO","1","0"
"26493810","ESCOLA BASE DE ENSINO","Recife","4","","FUNDAO","",""
"26493829","ESCOLA EVANGELICA GIDEAO","Recife","4","1","CORDEIRO","1","0"
"26493837","EDUCANDARIO ANA LUCIA","Recife","4","1","COHAB","1","0"
"26494728","ESCOLA ESPACO CRIANCA","Recife","4","1","VASCO DA GAMA","0","0"
"26494736","INSTITUTO KAYROS","Recife","4","1","ALTO JOSE DO PINHO","1","0"
"26494779","ESCOLINHA DO GURY","Recife","4","1","DOIS UNIDOS","1","1"
"26495716","CENTRO EDUCACIONAL RAIZES","Recife","4","1","SANTANA","1","0"
"26495767","ESCOLA NOVO MUNDO MAGICO","Recife","4","1","COHAB","1","0"
"26496720","ANJOS BABY","Recife","4","1","VARZEA","1","0"
"26497719","CENTRO EDUCACIONAL DA IPUTINGA","Recife","4","1","IPUTINGA","1","0"
"26499711","ESCOLA ART BABY","Recife","4","","","",""
"26504731","ESCOLA BEM ME QUER","Recife","4","1","SAN MARTIN","1","0"
"26506718","INSTITUTO CRISTAO","Recife","4","1","IBURA","1","0"
"26506726","CENTRO EDUCACIONAL UNIDOS VENCEREMOS","Recife","4","","MANGUEIRA","",""
"26507722","COLEGIO MEU PEQUENO MUNDO","Recife","4","1","ENGENHO DO MEIO","1","0"
"26507730","ESCOLA INFANTIL CONVIVER","Recife","4","1","LINHA DO TIRO","1","0"
"26512718","ESCOLA ABC DA CRIANCA","Recife","4","","CORDEIRO","",""
"26512726","ESCOLA 1º PASSO","Recife","4","1","COHAB","1","0"
"26512742","INSTITUTO EDUCACIONAL MARIA DA CONCEICAO","Recife","4","1","BRASILIA TEIMOSA","1","0"
"26513714","ESCOLA ABDIAS GOMES DE MOURA","Recife","4","1","BARRO","1","0"
"26513722","INSTITUTO EDUCACIONAL SANDRA MEIRY","Recife","4","1","DOIS UNIDOS","1","0"
"26516713","ESCOLA CAMINHO DO SABER","Recife","4","","","",""
"26519712","INSTITUTO ALCANCE","Recife","4","1","IBURA","1","0"
